prod_name,spec_list,review_score,review_count,lowest_price,prod_img
삼성전자 오디세이 G5 S32CG550,"80cm(32인치) / 2560 x 1440(QHD) / 165Hz / VA / 와이드(16:9) / 커브드 / 1000R / 1ms(MPRT) / 300cd / 2,500:1 / HDR10 / 틸트(상하) / 베사홀 : 75 x 75mm / 5.2kg / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / FreeSync / [단자정보] HDMI 2.0 / DP",4.8,498,279040,https://img.danawa.com/new/noData/img/noImg_160.gif
한성컴퓨터 TFG27Q14P2 QHD IPS 144 게이밍 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 144Hz / IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 350cd / 1,500:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 3.6kg / [색상영역] sRGB : 100% / DCI-P3 : 94% / [게임특화] G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.0,6,189000,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 S24C310,"60.4cm(24인치) / 1920 x 1080(FHD) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 250cd / 1,000:1 / 틸트(상하) / 베사홀 : 100 x 100mm / 2.8kg / [색상영역] NTSC : 72% / [게임특화] FreeSync / [단자정보] HDMI / D-SUB",4.8,1321,124920,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라HD 32UP830K,"80cm(32인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 350cd / 1,000:1 / HDR10 / 스피커 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 베사홀 : 100 x 100mm / 8.3kg / [색상영역] DCI-P3 : 95% / [게임특화] 인풋랙 제어 / 블랙 이퀄라이저 / [단자정보] HDMI 2.0 / DP 1.4 / USB C타입 / PD충전: 최대60W",4.8,145,458990,https://img.danawa.com/new/noData/img/noImg_160.gif
크로스오버 27QAW99 Fast-iPS 180 WQHD 화이트 Ai게이밍 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 0.5ms(GTG) / 350cd / 1,000:1 / 스피커 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 4.21kg / [색상영역] 10bit (8bit + FRC) / sRGB : 155% / Adobe RGB : 107% / DCI-P3 : 110% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP",4.8,19,219130,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 오디세이 G5 S32DG500,"80.1cm(32인치) / 2560 x 1440(QHD) / 180Hz / IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 350cd / 1,000:1 / VESA HDR 400 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 7.4kg / [색상영역] sRGB : 99% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP",4.9,1510,392590,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 오디세이 OLED G8 S32FG810,"80.3cm(32인치) / 3840 x 2160(4K UHD) / 240Hz / QD-OLED / 와이드(16:9) / 평면 / 0.03ms(GTG) / 260cd / 1,000,000:1 / VESA TRUE BLACK 400 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 8.4kg / [색상영역] DCI-P3 : 99% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / FreeSync / FreeSync 프리미엄 / FreeSync 프리미엄 프로 / [단자정보] HDMI 2.1 / DP 1.4",4.8,21,1290000,https://img.danawa.com/new/noData/img/noImg_160.gif
크로스오버 27GSA9 Fast-iPS 200UP Ai게이밍 무결점,"68.5cm(27인치) / 1920 x 1080(FHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 1ms(OD) / 400cd / 1,000:1 / 스피커 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 75 x 75mm / 3.7kg / [색상영역] sRGB : 142% / Adobe RGB : 95% / DCI-P3 : 98% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.8,26,148290,https://img.danawa.com/new/noData/img/noImg_160.gif
알파스캔 3225UC 4K UHD IPS USB-C 도킹 허브 멀티스탠드 무결점,"80cm(32인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 4ms(GTG) / 350cd / 1,000:1 / 스피커 / 헤드폰 아웃 / USB PD 지원 / LAN(유선) / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 9.7kg / [색상영역] 10bit (8bit + FRC) / sRGB : 135% / Adobe RGB : 130% / DCI-P3 : 120% / NTSC : 95% / [게임특화] 블랙 이퀄라이저 / [단자정보] HDMI 2.1 / DP 1.4 / USB C타입 / PD충전: 최대65W",0.0,0,526430,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 오디세이 G5 S27DG500,"68.4cm(27인치) / 2560 x 1440(QHD) / 180Hz / IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 350cd / 1,000:1 / VESA HDR 400 / 피벗(회전) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.4kg / [색상영역] sRGB : 99% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP",4.8,861,304880,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 오디세이 G7 S32DG700,"80cm(32인치) / 3840 x 2160(4K UHD) / 144Hz / Fast IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 350cd / 1,000:1 / HDR10+ / VESA HDR 400 / 스피커 / LED 조명 / Wi-Fi(무선) / LAN(유선) / 블루투스 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 8kg / [색상영역] sRGB : 99% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / FreeSync / FreeSync 프리미엄 / [단자정보] HDMI 2.1 / DP 1.4",4.8,466,706350,https://img.danawa.com/new/noData/img/noImg_160.gif
알파스캔 AOC U32V11 4K UHD 프리싱크 HDR 시력보호 무결점,"80cm(32인치) / 3840 x 2160(4K UHD) / 60Hz / VA / 와이드(16:9) / 평면 / 4ms(GTG) / 300cd / 3,500:1 / HDR10 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 5.26kg / [색상영역] 10bit (8bit + FRC) / sRGB : 125% / Adobe RGB : 110% / DCI-P3 : 102% / NTSC : 112% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",0.0,0,359000,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라기어 32GS85Q,"80cm(32인치) / 2560 x 1440(QHD) / 180Hz / Nano-IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 350cd / 1,000:1 / HDR10 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 베사홀 : 100 x 100mm / 7.5kg / [색상영역] DCI-P3 : 98% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / G-Sync 호환(NVIDIA인증) / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.9,502,536140,https://img.danawa.com/new/noData/img/noImg_160.gif
알파스캔 AOC U34E2M 울트라와이드 WQHD 100 시력보호 무결점,"86.4cm(34인치) / 3440 x 1440(Ultra WQHD) / 100Hz / VA / 울트라와이드(21:9) / 평면 / 4ms(GTG) / 300cd / 4,000:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 7.67kg / [색상영역] sRGB : 121% / Adobe RGB : 98% / DCI-P3 : 91% / NTSC : 100% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / FreeSync / [단자정보] HDMI 2.0 / DP",4.9,21,298990,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라기어 32GS95UV,"79.9cm(32인치) / 3840 x 2160(4K UHD) / 240Hz / OLED / 와이드(16:9) / 평면 / 0.03ms(GTG) / 1,300cd / 1,500,000:1 / HDR10 / VESA TRUE BLACK 400 / 스피커 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 9.8kg / [색상영역] DCI-P3 : 98.5% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / 듀얼 모드 : 4K 240Hz ↔ FHD 480Hz / Adaptive Sync / G-Sync 호환(NVIDIA인증) / FreeSync / FreeSync 프리미엄 / FreeSync 프리미엄 프로 / [단자정보] HDMI 2.1 / DP 1.4",4.8,129,1463370,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라HD 32UN650K,"80cm(32인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 350cd / 1,000:1 / HDR10 / 스피커 / 헤드폰 아웃 / 엘리베이션(높낮이) / 틸트(상하) / 베사홀 : 100 x 100mm / 8.2kg / [색상영역] 10bit (8bit + FRC) / DCI-P3 : 95% / [게임특화] 인풋랙 제어 / 블랙 이퀄라이저 / [단자정보] HDMI 2.0 / DP 1.4",4.9,686,426360,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 오디세이 G7 G75F LS40FG750,"101cm(40인치) / 5120 x 2160(WUHD) / 180Hz / VA / 울트라와이드(21:9) / 커브드 / 1000R / 1ms(GTG) / 350cd / 3,000:1 / HDR10+ / VESA HDR 600 / LED 조명 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 11.3kg / [색상영역] sRGB : 99% / DCI-P3 : 90% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / FreeSync / FreeSync 프리미엄 / FreeSync 프리미엄 프로 / [단자정보] HDMI 2.1 / DP 1.4",0.0,0,1158360,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라기어 32GS75Q,"80cm(32인치) / 2560 x 1440(QHD) / 180Hz / IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 400cd / 1,200:1 / HDR10 / VESA HDR 400 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 베사홀 : 100 x 100mm / 7.5kg / [색상영역] sRGB : 99% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / G-Sync 호환(NVIDIA인증) / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.8,660,441510,https://img.danawa.com/new/noData/img/noImg_160.gif
알파스캔 AOC 27G11 게이밍 240 FAST IPS HDR 무결점,"68.6cm(27인치) / 1920 x 1080(FHD) / 240Hz / Fast IPS / 와이드(16:9) / 평면 / 0.3ms(MPRT) / 300cd / 1,000:1 / HDR10 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 4kg / [색상영역] sRGB : 123% / Adobe RGB : 99% / DCI-P3 : 92% / NTSC : 100% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",0.0,0,249000,https://img.danawa.com/new/noData/img/noImg_160.gif
알파스캔 애니웨어 16Q50P IPS USB-C 초경량 포터블 무결점,"40cm(16인치) / 2560 x 1600(WQXGA) / 60Hz / IPS / 와이드(16:10) / 평면 / 5ms(GTG) / 350cd / 1,200:1 / 스피커 / 헤드폰 아웃 / 휴대용 / 틸트(상하) / 베사홀 : 75 x 75mm / 685g / [색상영역] sRGB : 135% / Adobe RGB : 103% / DCI-P3 : 99% / NTSC : 95% / [단자정보] mini HDMI / USB C타입",5.0,11,229150,https://img.danawa.com/new/noData/img/noImg_160.gif
필립스 24E1N1100A 100 시력보호 4면 보더리스 무결점,"60.5cm(24인치) / 1920 x 1080(FHD) / 100Hz / AH-IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,300:1 / 스피커 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 2.9kg / [색상영역] sRGB : 103% / Adobe RGB : 87% / DCI-P3 : 82% / NTSC : 89% / [게임특화] Adaptive Sync / FreeSync / [단자정보] HDMI / D-SUB",5.0,8,109920,https://img.danawa.com/prod_img/500000/845/551/img/76551845_1.jpg?shrink=130:130&_v=20250221135307
BenQ GW2791 아이케어 무결점,"69cm(27인치) / 1920 x 1080(FHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 250cd / 1,300:1 / 틸트(상하) / 베사홀 : 100 x 100mm / 4.1kg / [색상영역] sRGB : 99% / [단자정보] HDMI / DP",5.0,8,147870,https://img.danawa.com/prod_img/500000/352/229/img/72229352_1.jpg?shrink=130:130&_v=20250714163547
필립스 에브니아 32M2N8800 UHD OLED 240 프리싱크 HDR 게이밍 화이트 무결점,"80cm(32인치) / 3840 x 2160(4K UHD) / 240Hz / QD-OLED / 와이드(16:9) / 평면 / 0.03ms(GTG) / 1,000cd / 1,500,000:1 / HDR10 / VESA TRUE BLACK 400 / 스피커 / 헤드폰 아웃 / LED 조명 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 9.65kg / [색상영역] 10bit True / sRGB : 146% / Adobe RGB : 118% / DCI-P3 : 110% / NTSC : 120% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환(NVIDIA인증) / FreeSync / [단자정보] HDMI 2.1 / DP 1.4",5.0,16,1364890,https://img.danawa.com/prod_img/500000/281/875/img/70875281_1.jpg?shrink=130:130&_v=20250820154232
크로스오버 32QD100W IPS QHD White Color 무결점,"80cm(32인치) / 2560 x 1440(QHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 350cd / 1,000:1 / 스피커 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 6.2kg / [색상영역] 10bit (8bit + FRC) / sRGB : 150% / Adobe RGB : 104% / DCI-P3 : 107% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP",4.6,3,214610,https://img.danawa.com/prod_img/500000/198/803/img/93803198_1.jpg?shrink=130:130&_v=20250813155640
알파스캔 AOC Q27G4/D 게이밍 FAST IPS 200 QHD HDR 400 멀티스탠드 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 200Hz / Fast IPS / 와이드(16:9) / 평면 / 0.3ms(MPRT) / 450cd / 1,200:1 / HDR10 / VESA HDR 400 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 4.82kg / [색상영역] 10bit (8bit + FRC) / sRGB : 119% / Adobe RGB : 100% / DCI-P3 : 92% / NTSC : 101% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환(NVIDIA인증) / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.9,14,315170,https://img.danawa.com/prod_img/500000/635/702/img/90702635_1.jpg?shrink=130:130&_v=20250820142429
필립스 에브니아 27M2N5501 QHD 180 프리싱크 HDR 400 게이밍 화이트 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 0.5ms(MPRT) / 450cd / 1,200:1 / HDR10 / VESA HDR 400 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 5.68kg / [색상영역] 10bit (8bit + FRC) / sRGB : 125% / Adobe RGB : 106% / DCI-P3 : 99% / NTSC : 108% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",5.0,11,319000,https://img.danawa.com/prod_img/500000/706/982/img/78982706_1.jpg?shrink=130:130&_v=20250407155329
삼성전자 S27C310,"68.6cm(27인치) / 1920 x 1080(FHD) / 75Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 250cd / 1,000:1 / 틸트(상하) / 베사홀 : 100 x 100mm / 3.8kg / [색상영역] NTSC : 72% / [게임특화] FreeSync / [단자정보] HDMI / D-SUB",4.8,1310,151190,https://img.danawa.com/prod_img/500000/243/211/img/19211243_1.jpg?shrink=130:130&_v=20250710133318
필립스 에브니아 27M2N5500L QHD 180 프리싱크 HDR 400 게이밍 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 0.5ms(GTG) / 450cd / 1,000:1 / HDR10 / VESA HDR 400 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 4.45kg / [색상영역] sRGB : 122% / Adobe RGB : 101% / DCI-P3 : 94% / NTSC : 103% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환(NVIDIA인증) / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.7,31,272970,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 오디세이 G5 G55T C34G55T,"86.4cm(34인치) / 3440 x 1440(Ultra WQHD) / 165Hz / VA / 울트라와이드(21:9) / 커브드 / 1000R / 1ms(MPRT) / 250cd / 2,500:1 / HDR10 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 75 x 75mm / 5.6kg / [게임특화] 인풋랙 제어 / 블랙 이퀄라이저 / FreeSync / FreeSync 프리미엄 / [단자정보] HDMI 2.0 / DP 1.4",4.8,4217,322360,https://img.danawa.com/new/noData/img/noImg_160.gif
크로스오버 40LGD5KGM 나노IPS 5K FAST-120 커브드 무결점,"100.86cm(40인치) / 5120 x 2160(WUHD) / 120Hz / Nano-IPS Black / 울트라와이드(21:9) / 커브드 / 2500R / 5ms(GTG) / 450cd / 2,000:1 / 스피커 / 헤드폰 아웃 / USB PD 지원 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 9.9kg / [색상영역] 10bit (8bit + FRC) / sRGB : 144% / Adobe RGB : 100% / DCI-P3 : 102% / NTSC : 95% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.1 / DP 1.4 / USB C타입 / PD충전: 최대65W",4.5,6,0,https://img.danawa.com/new/noData/img/noImg_160.gif
필립스 27E1N1100A 100 시력보호 4면 보더리스 무결점,"68.6cm(27인치) / 1920 x 1080(FHD) / 100Hz / AH-IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,300:1 / 스피커 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 4kg / [색상영역] sRGB : 104% / Adobe RGB : 89% / DCI-P3 : 83% / NTSC : 91% / [게임특화] Adaptive Sync / FreeSync / [단자정보] HDMI / D-SUB",4.7,13,133260,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 SMART M7 S43DM700,"107.9cm(43인치) / 3840 x 2160(4K UHD) / 60Hz / VA / 와이드(16:9) / 평면 / 4ms(GTG) / 300cd / 5,000:1 / HDR10 / 스피커 / USB PD 지원 / Wi-Fi(무선) / 블루투스 / 틸트(상하) / 베사홀 : 200 x 200mm / 10.6kg / [색상영역] NTSC : 72% / [게임특화] 조준선 표시 / [단자정보] HDMI 2.0 / USB C타입 / PD충전: 최대65W",4.9,258,489000,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라HD 27US550,"68.4cm(27인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 300cd / 1,000:1 / HDR10 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.8kg / [색상영역] DCI-P3 : 90% / [게임특화] 인풋랙 제어 / 블랙 이퀄라이저 / [단자정보] HDMI 2.0 / DP 1.4",4.9,160,317550,https://img.danawa.com/new/noData/img/noImg_160.gif
